peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,model_freeze_probas,model_freeze_labels,peak_times_ced
638.9056675,1.03118399999994,0.47653200000002,18.1882076180359,139.409696883994,NaN,1,38.865798979182,0.195614165494557,0.267267975795519,0.581264735375572,1,698.223431
639.4759435,1.09368000000006,0.312479999999937,38.3371196546686,141.213659952178,NaN,0,51.2710638461831,0.201174468504745,0.182367878998436,0.291039449086366,0,698.793707
640.0774675,1.17180000000008,0.28904399999999,36.6524128290641,189.018135054056,NaN,1,46.6459620811066,0.230585505993978,0.226317662891592,0.327167508748448,0,699.395231
640.7336755,1.25773200000003,0.335915999999997,41.383789325637,191.198467742662,NaN,0,35.0775221811635,0.201650241823654,0.199360262471886,0.256101958131334,0,700.051439
641.3430115,1.26554399999998,0.304668000000106,40.4532643148304,209.121714250909,NaN,1,14.0857432716848,0.136112218381915,0.190070258257251,0.240859036032962,0,700.660775
641.9914075,1.25773199999992,0.460908000000018,21.1753467237548,191.241436461698,NaN,0,3.58461317729839,0.0903771859140118,0.253701069218704,0.485182741263206,0,701.309171
642.5851195,1.24210799999992,0.22654799999998,27.1635809456744,192.371306531917,NaN,1,30.1866707443602,0.0592533197383832,0.183491158306518,0.381227180903613,0,701.902883
643.0694635,1.07805600000006,0.117179999999962,8.72725983476866,170.560899875546,NaN,0,10.8213584640115,0.0631897988464948,0.361119272183009,0.653942615702094,0,702.387227
643.6241155,1.038996,0.210923999999977,21.6949424153695,184.494042710012,NaN,1,20.8297043197105,0.0959923438187324,0.387038490854829,0.476265079041029,0,702.941879
643.9678435,0.898379999999975,0.218735999999922,6.31750014070892,126.429468769968,NaN,0,7.10959216835216,0.136024406962853,0.433943129610838,0.714005776740914,1,703.285607
644.3115715,0.687455999999997,0.171863999999914,14.9109623095163,148.783693076662,NaN,1,26.8263986594767,0.225127583633813,0.401768540865346,0.635048150128971,1,703.629335
644.6084275,0.64058399999999,0.242171999999982,32.7442661608215,124.497668265068,NaN,0,5.26437334854421,0.267831934679887,0.241734157260365,0.385377583726543,1,703.926191
644.9130955,0.60152400000004,0.203112000000033,19.8177051386348,149.126708226643,NaN,1,1.34230203322429,0.275385394523501,0.225311658953525,0.583886754238087,1,704.230859
645.4989955,0.89056800000003,0.257795999999985,27.5936081740757,201.371769049513,NaN,0,20.4300463512705,0.239880882010998,0.0939467351088341,0.455357127346557,1,704.816759
645.9442795,1.03118400000005,0.195299999999975,25.3766022462915,221.054556769315,NaN,1,23.1329135900632,0.237519355814929,0.083805667780713,0.491599899448659,1,705.262043
646.9442155,0.999935999999934,0.304668000000106,38.5710164841438,209.670516243737,NaN,1,13.3531392624425,0.246445181859047,0.156520774896016,0,0,706.261979
