peak_times,stride_times,swing_times,swing_ang_range,peak_values,freeze_index_all_steps,leg_vector,swing_time_asymmetry,stride_time_CV_arrhythmicity,swing_time_CV,peak_times_ced
183.3828494,1.29679200000001,0.828071999999992,10.7377295223701,29.2687195605906,0.00600417562043905,0,3.82655380789347,0.0682515931329847,0.14501708987082,186.1053868
184.1640494,1.413972,0.687456000000026,10.2399481439947,30.0070356604743,0.00805987245789822,1,2.8778964550048,0.0717790246916258,0.139550147896114,186.8865868
184.9452494,1.5624,0.710892000000001,9.60742585813214,34.8374544740784,0.00648957666198648,0,1.44930073025692,0.0696455367228709,0.14079559731885,187.6677868
185.7342614,1.570212,0.70308,8.91729794713147,25.3312918960938,0.0741357220002324,1,2.13531244705722,0.0771134016038471,0.120002112121448,188.4567988
186.3904694,1.44522000000001,0.812447999999989,9.75212407798483,29.1046209665717,0.0258675315834219,0,5.81360265876542,0.0763580088481694,0.0926952654761793,189.1130068
187.2029174,1.46865600000001,0.945251999999982,8.49457088260026,22.0984068722072,0.0830721956280267,1,0.666669135817839,0.0730937361300289,0.133408010701635,189.9254548
187.9763054,1.585836,0.70308,8.89930651499351,25.8140308904919,0.0230408651898498,0,4.79543931220436,0.0513087592823116,0.133927240026734,190.6988428
188.5934534,1.390536,0.843695999999994,8.43694707478441,25.2905790885558,0.00617955844020268,1,11.2701922516189,0.0551105747541172,0.114305915353427,191.3159908
189.4293374,1.45303199999998,0.82025999999999,11.0407328348696,30.0925591433708,0.00641917698353489,0,6.47475293941574,0.0569449490792262,0.115272065955992,192.1518748
190.2183494,1.62489600000001,0.640584000000018,8.43460290910172,24.5368285644183,0.0132401276996546,1,3.93493387885542,0.0663534309760874,0.137850033365748,192.9408868
190.9214294,1.49209200000001,0.789012000000014,9.29894785498934,27.8257980815199,0.0229878846105514,0,4.94334578551699,0.0625133247195954,0.135139400784178,193.6439668
191.7260654,1.50771599999999,0.781200000000013,8.98580384266481,23.6368135966434,0.00796422902400049,1,2.04785313435313,0.0614555215960525,0.108241351660658,194.4486028
192.4135214,1.49209199999999,0.804635999999988,8.96412277382396,23.5688696438917,0.104805055764963,0,6.34603539172114,0.0464835666884314,0.0785879942621251,195.1360588
193.1400374,1.413972,0.70308,8.30380305023224,27.837624494107,0.0133243571561937,1,12.753921060173,0.0424887962018711,0.05944311013785,195.8625748
193.8978014,1.48428000000001,0.820260000000019,8.14926313682361,26.047862752697,0.0372220030959736,0,12.7539210601742,0.0363793635665784,0.0594431101378588,196.6203388
194.6868134,1.54677600000002,0.773387999999983,10.3352614637712,29.8232253394919,0.0217044445501648,1,6.6914588785324,0.0244254682270376,0.0382947441648722,197.4093508
195.4133294,1.51552799999999,0.726516000000004,6.45786380987109,23.0862743280365,0.0842046215497192,0,4.06835766364501,0.0283418708429262,0.060624713147947,198.1358668
196.1867174,1.49990399999999,0.671831999999995,9.40230261015003,27.0381744317142,0.00536707120452918,1,9.03391670823194,0.0280793247345154,0.0683568602206732,198.9092548
196.9366694,1.52334000000002,0.726516000000004,8.56023416445121,33.0564439733108,0.148815032263401,0,5.65521695049432,0.0295031697003714,0.07203054115845,199.6592068
197.7100574,1.52333999999999,0.812447999999989,7.91816353278842,21.7807749031215,0.00654004394401027,1,0.689657905908649,0.0145465857002522,0.0839385464865423,200.4325948
198.5303174,1.593648,0.64839600000002,6.99766025874396,29.1685697321351,0.0204607391048617,0,7.17153085105657,0.0216237677613341,0.0804204116303943,201.2528548
199.3193294,1.609272,0.835884000000021,9.80006627366394,29.2303668705498,0.00253398971618655,1,9.90207592008501,0.0325767757414485,0.0895569634924268,202.0418668
200.1474014,1.61708400000001,0.734327999999977,8.06141745749747,22.9860224051077,0.0247846638483285,0,9.53101798043273,0.0341032315100452,0.0911558357319548,202.8699388
200.8739174,1.554588,0.734327999999977,8.63113441732864,26.2673926868261,0.00804431806795626,1,12.1889817609032,0.0293773267446945,0.0672694823103923,203.5964548
